Date,Crude,Gasoline,Jet Fuel,Diesel,Heating Oil,Propane
2019-10-14,58.65,2.678,3.599,3.344,3.148,0.702
2019-10-11,57.09,2.698,3.455,3.228,3.038,0.696
2019-10-10,58.41,2.61,3.522,3.126,2.902,0.7
2019-10-09,58.08,2.665,3.717,3.137,2.955,0.731
2019-10-08,56.96,2.591,3.532,3.034,2.8,0.718
2019-10-07,56.87,2.52,3.383,2.894,2.649,0.695
2019-10-04,59.01,2.595,3.208,2.964,2.774,0.69
2019-10-03,59.94,2.51,2.786,2.785,2.594,0.649
2019-10-02,61.43,2.483,2.586,2.724,2.525,0.631
2019-10-01,61.03,2.373,2.393,2.617,2.404,0.632
2019-09-30,61.36,2.448,2.527,2.565,2.421,0.616
2019-09-27,63.73,2.512,2.696,2.695,2.505,0.633
2019-09-26,64.26,2.529,2.711,2.688,2.487,0.661
2019-09-25,64.83,2.501,2.613,2.613,2.449,0.659
2019-09-24,63.85,2.545,2.624,2.678,2.472,0.665
2019-09-23,63.89,2.585,2.6,2.681,2.47,0.651
2019-09-20,65.19,2.527,2.627,2.69,2.518,0.639
2019-09-19,68.02,2.55,2.524,2.632,2.429,0.641
2019-09-18,60.85,2.46,2.465,2.582,2.352,0.634
2019-09-17,60.36,2.422,2.358,2.535,2.331,0.641
2019-09-16,62.62,2.404,2.409,2.584,2.371,0.631
2019-09-13,64.27,2.33,2.581,2.501,2.286,0.625
2019-09-12,63.59,2.4,2.583,2.524,2.306,0.626
2019-09-11,60.88,2.34,2.759,2.582,2.363,0.637
2019-09-10,62.3,2.385,2.835,2.615,2.416,0.647
2019-09-09,60.43,2.434,2.771,2.589,2.427,0.669
2019-09-06,57.68,2.492,2.804,2.648,2.485,0.69
2019-09-05,59.6,2.511,2.708,2.655,2.49,0.693
2019-09-04,62.09,2.587,2.799,2.704,2.501,0.71
2019-09-03,61.64,2.573,2.749,2.675,2.511,0.701
2019-09-02,61.47,2.469,2.597,2.554,2.391,0.675
2019-08-30,59.49,2.379,2.531,2.484,2.302,0.637
2019-08-29,59.69,2.444,2.579,2.566,2.393,0.629
2019-08-28,59.69,2.408,2.573,2.577,2.408,0.613
2019-08-27,60.86,2.349,2.437,2.542,2.355,0.581
2019-08-26,61.65,2.26,2.363,2.475,2.28,0.565
2019-08-23,60.08,2.313,2.401,2.498,2.295,0.55
2019-08-22,60.74,2.28,2.317,2.476,2.302,0.537
2019-08-21,59.4,2.324,2.308,2.479,2.32,0.546
2019-08-20,57.77,2.403,2.311,2.521,2.309,0.563
2019-08-19,58.26,2.473,2.335,2.544,2.326,0.573
2019-08-16,61.3,2.485,2.299,2.476,2.283,0.575
2019-08-15,58.53,2.458,2.35,2.504,2.344,0.588
2019-08-14,58.77,2.518,2.532,2.584,2.371,0.601
2019-08-13,57.69,2.568,2.503,2.574,2.378,0.604
2019-08-12,56.38,2.484,2.381,2.465,2.251,0.605
2019-08-09,59.98,2.513,2.369,2.457,2.243,0.605
2019-08-08,60.67,2.528,2.341,2.442,2.227,0.601
2019-08-07,62.47,2.643,2.372,2.534,2.321,0.635
2019-08-06,64.2,2.748,2.382,2.514,2.328,0.646
2019-08-05,64.89,2.795,2.418,2.576,2.408,0.651
2019-08-02,63.46,2.79,2.355,2.517,2.332,0.645
2019-08-01,63.82,2.822,2.352,2.49,2.331,0.629
2019-07-31,63.88,2.85,2.33,2.497,2.321,0.641
2019-07-30,62.33,2.871,2.338,2.535,2.362,0.653
2019-07-29,61.91,2.812,2.313,2.514,2.344,0.646
2019-07-26,60.89,2.825,2.244,2.455,2.31,0.646
2019-07-25,60.45,2.761,2.213,2.466,2.286,0.632
2019-07-24,63.42,2.701,2.128,2.383,2.236,0.641
2019-07-23,65.37,2.621,2.108,2.367,2.193,0.633
2019-07-22,66.26,2.571,2.064,2.307,2.14,0.618
2019-07-19,65.9,2.583,2.076,2.29,2.122,0.618
2019-07-18,66.89,2.575,2.098,2.334,2.157,0.622
2019-07-17,65.66,2.539,2.064,2.275,2.068,0.612
2019-07-16,63.55,2.519,1.987,2.182,2.029,0.599
2019-07-15,64.14,2.522,2.013,2.195,2.019,0.579
2019-07-12,63.48,2.575,2.022,2.188,2.005,0.585
2019-07-11,62.87,2.556,2.015,2.202,2.033,0.586
2019-07-10,62.78,2.446,1.968,2.116,1.939,0.557
2019-07-09,61.97,2.296,1.897,2.06,1.894,0.567
2019-07-08,64.15,2.331,1.913,2.066,1.896,0.563
2019-07-05,66.27,2.378,2.016,2.138,1.986,0.558
2019-07-04,65.33,2.439,2.055,2.169,2.023,0.557
2019-07-03,64.85,2.457,2.068,2.221,2.05,0.538
2019-07-02,64.24,2.469,2.099,2.23,2.034,0.527
2019-07-01,63.16,2.438,2.07,2.172,1.999,0.522
2019-06-28,63.99,2.429,1.99,2.122,1.951,0.498
2019-06-27,63.44,2.468,2.06,2.194,2.028,0.485
2019-06-26,60.85,2.448,2.041,2.17,2.029,0.486
2019-06-25,61.35,2.533,2.109,2.252,2.082,0.495
2019-06-24,60.51,2.522,2.065,2.239,2.062,0.486
2019-06-21,61.08,2.529,2.06,2.18,2.034,0.493
2019-06-20,61.23,2.594,2.064,2.201,2.04,0.49
2019-06-19,60.21,2.638,2.003,2.184,2.01,0.49
2019-06-18,62.11,2.679,2.078,2.206,2.063,0.498
2019-06-17,63.06,2.618,2.001,2.151,2.008,0.481
2019-06-14,63.0,2.645,2.029,2.197,2.026,0.476
2019-06-13,61.67,2.51,1.974,2.13,1.97,0.481
2019-06-12,61.04,2.445,1.936,2.09,1.943,0.482
2019-06-11,63.21,2.596,2.017,2.152,2.001,0.473
2019-06-10,62.81,2.641,2.044,2.178,2.018,0.466
2019-06-07,67.68,2.614,2.079,2.203,2.045,0.463
2019-06-06,70.45,2.681,2.103,2.188,2.043,0.478
2019-06-05,71.54,2.764,2.142,2.216,2.066,0.473
2019-06-04,71.09,2.736,2.139,2.216,2.044,0.463
2019-06-03,68.88,2.711,2.079,2.209,2.038,0.452
2019-05-31,69.27,2.582,2.001,2.142,1.977,0.426
2019-05-30,72.84,2.651,2.112,2.226,2.071,0.427
2019-05-29,73.84,2.575,2.046,2.213,2.058,0.431
2019-05-28,74.11,2.638,2.118,2.29,2.153,0.436
2019-05-27,74.84,2.659,2.179,2.368,2.216,0.441
2019-05-24,75.6,2.613,2.12,2.321,2.147,0.442
2019-05-23,73.99,2.528,2.241,2.379,2.246,0.45
2019-05-22,73.43,2.449,2.12,2.319,2.155,0.438
2019-05-21,73.25,2.412,2.052,2.263,2.107,0.439
2019-05-20,72.53,2.471,2.104,2.283,2.137,0.432
2019-05-17,71.12,2.444,2.04,2.247,2.121,0.433
2019-05-16,71.99,2.503,2.036,2.234,2.091,0.42
2019-05-15,71.64,2.527,2.076,2.268,2.1,0.422
2019-05-14,72.85,2.56,2.1,2.284,2.121,0.416
2019-05-13,71.46,2.375,2.049,2.221,2.08,0.407
2019-05-10,72.91,2.525,2.138,2.3,2.172,0.412
2019-05-09,73.09,2.473,2.174,2.305,2.174,0.417
2019-05-08,72.12,2.538,2.207,2.358,2.218,0.443
2019-05-07,71.93,2.516,2.222,2.392,2.177,0.452
2019-05-06,76.09,2.599,2.238,2.414,2.209,0.483
2019-05-03,74.84,2.644,2.261,2.438,2.25,0.479
2019-05-02,73.91,2.637,2.243,2.418,2.255,0.483
2019-05-01,71.31,2.506,2.226,2.412,2.236,0.472
2019-04-30,71.74,2.491,2.216,2.361,2.17,0.461
2019-04-29,71.34,2.572,2.235,2.405,2.232,0.49
2019-04-26,72.17,2.617,2.268,2.441,2.269,0.505
2019-04-25,72.0,2.644,2.297,2.45,2.294,0.507
2019-04-24,72.33,2.707,2.353,2.513,2.341,0.516
2019-04-23,71.72,2.82,2.387,2.581,2.372,0.516
2019-04-22,71.82,2.729,2.442,2.566,2.403,0.516
2019-04-19,70.63,2.774,2.465,2.606,2.438,0.517
2019-04-18,70.5,2.765,2.541,2.66,2.488,0.547
2019-04-17,69.91,2.773,2.614,2.719,2.557,0.558
2019-04-16,70.38,2.819,2.653,2.768,2.561,0.564
2019-04-15,69.78,2.842,2.683,2.789,2.63,0.565
2019-04-12,68.63,2.727,2.644,2.794,2.631,0.55
2019-04-11,66.78,2.749,2.725,2.876,2.687,0.564
2019-04-10,67.5,2.71,2.697,2.835,2.678,0.559
2019-04-09,67.66,2.759,2.697,2.826,2.643,0.575
2019-04-08,67.52,2.779,2.727,2.835,2.658,0.563
2019-04-05,66.44,2.927,2.852,2.958,2.807,0.552
2019-04-04,68.45,2.85,2.772,2.896,2.709,0.553
2019-04-03,68.5,2.911,2.77,2.89,2.715,0.546
2019-04-02,67.28,2.89,2.726,2.85,2.674,0.515
2019-04-01,66.8,2.821,2.678,2.828,2.616,0.477
2019-03-29,66.11,2.843,2.658,2.766,2.601,0.476
2019-03-28,66.18,2.755,2.77,2.867,2.659,0.484
2019-03-27,65.89,2.785,2.876,2.896,2.762,0.485
2019-03-26,65.33,2.761,2.863,2.894,2.698,0.501
2019-03-25,64.76,2.759,2.833,2.925,2.743,0.503
2019-03-22,63.33,2.772,2.816,2.907,2.706,0.507
2019-03-21,64.52,2.764,2.837,2.886,2.717,0.515
2019-03-20,64.21,2.843,2.949,3.067,2.897,0.508
2019-03-19,63.94,2.743,2.87,2.97,2.772,0.523
2019-03-18,64.14,2.782,2.875,2.987,2.798,0.519
2019-03-15,63.41,2.804,2.732,2.86,2.654,0.53
2019-03-14,64.73,2.723,2.794,2.917,2.748,0.54
2019-03-13,65.25,2.551,2.777,2.867,2.689,0.555
2019-03-12,64.31,2.784,2.879,3.016,2.83,0.565
2019-03-11,63.87,2.804,2.787,3.005,2.825,0.571
2019-03-08,66.91,2.783,2.82,2.99,2.828,0.575
2019-03-07,66.91,2.848,2.865,3.085,2.903,0.589
2019-03-06,66.82,2.878,2.933,3.134,2.941,0.585
2019-03-05,65.86,2.919,2.868,3.118,2.936,0.601
2019-03-04,66.41,2.928,3.001,3.186,3.035,0.593
2019-03-01,65.65,2.936,3.04,3.238,3.061,0.598
2019-02-28,64.0,2.94,2.925,3.149,2.992,0.597
2019-02-27,63.27,2.918,2.867,3.043,2.868,0.585
2019-02-26,62.58,2.841,2.944,3.136,3.008,0.574
2019-02-25,61.3,2.772,2.986,3.053,2.913,0.554
2019-02-22,61.37,2.775,3.001,3.111,2.932,0.539
2019-02-21,61.01,2.749,2.934,3.073,2.97,0.547
2019-02-20,62.37,2.676,2.853,2.979,2.88,0.519
2019-02-19,62.17,2.781,2.84,2.982,2.872,0.516
2019-02-18,62.76,2.84,2.886,3.032,2.948,0.554
2019-02-15,62.36,2.747,2.936,3.063,2.957,0.547
2019-02-14,62.96,2.671,2.939,3.106,2.947,0.533
2019-02-13,62.39,2.623,2.807,3.065,2.907,0.554
2019-02-12,61.63,2.565,2.744,3.031,2.889,0.562
2019-02-11,60.36,2.429,2.621,2.871,2.713,0.537
2019-02-08,62.14,2.334,2.47,2.69,2.604,0.534
2019-02-07,61.74,2.33,2.477,2.729,2.63,0.531
2019-02-06,61.7,2.491,2.645,2.866,2.748,0.53
2019-02-05,61.55,2.45,2.649,2.819,2.75,0.529
2019-02-04,62.65,2.381,2.633,2.873,2.766,0.537
2019-02-01,62.69,2.487,2.855,2.992,2.931,0.54
2019-01-31,60.5,2.503,2.802,2.997,2.892,0.512
2019-01-30,59.3,2.51,2.827,2.955,2.863,0.483
2019-01-29,59.45,2.519,2.636,2.945,2.825,0.539
2019-01-28,59.89,2.526,2.688,3.006,2.874,0.511
2019-01-25,61.12,2.494,2.744,2.958,2.855,0.506
2019-01-24,60.11,2.472,2.669,2.922,2.81,0.512
2019-01-23,57.56,2.4,2.645,2.828,2.744,0.507
2019-01-22,57.75,2.361,2.654,2.813,2.703,0.511
2019-01-21,56.29,2.367,2.676,2.84,2.449,0.499
2019-01-18,53.88,2.38,2.666,2.76,2.686,0.501
2019-01-17,54.11,2.472,2.665,2.78,2.627,0.501
2019-01-16,50.62,2.402,2.656,2.758,2.664,0.51
