18.12.2020;52.2
17.12.2020;51.25
16.12.2020;50.57
15.12.2020;50.92
14.12.2020;49.68
11.12.2020;50.19
10.12.2020;51.1
09.12.2020;48.84
08.12.2020;49.01
07.12.2020;49.05
04.12.2020;49.88
03.12.2020;49.13
02.12.2020;48.7
01.12.2020;47.91
30.11.2020;46.92
27.11.2020;47.59
26.11.2020;47.17
25.11.2020;47.63
24.11.2020;47.48
23.11.2020;45.55
20.11.2020;44.06
19.11.2020;43.64
18.11.2020;43.81
17.11.2020;42.86
16.11.2020;43.8
13.11.2020;42.51
12.11.2020;43.39
11.11.2020;43.91
10.11.2020;42.5
09.11.2020;42
06.11.2020;39.13
05.11.2020;40.25
04.11.2020;39.94
03.11.2020;38.79
02.11.2020;37.24
30.10.2020;37.12
29.10.2020;36.98
28.10.2020;38.69
27.10.2020;40.58
26.10.2020;39.84
23.10.2020;41.41
22.10.2020;41.68
21.10.2020;40.27
20.10.2020;40.99
19.10.2020;41.77
16.10.2020;41.53
15.10.2020;41.02
14.10.2020;41.7
13.10.2020;41.39
12.10.2020;40.55
09.10.2020;41.98
08.10.2020;41.61
07.10.2020;40.25
06.10.2020;41.01
05.10.2020;39.92
02.10.2020;38.8
01.10.2020;39.44
30.09.2020;40.49
29.09.2020;40.66
28.09.2020;41.69
25.09.2020;41.14
24.09.2020;40.86
23.09.2020;41.35
22.09.2020;40.85
21.09.2020;40.03
18.09.2020;42.28
17.09.2020;42.24
16.09.2020;40.78
15.09.2020;39.01
14.09.2020;38.44
11.09.2020;38.98
10.09.2020;39.55
09.09.2020;39.85
08.09.2020;38.47
07.09.2020;40.53
04.09.2020;41.2
03.09.2020;41.84
02.09.2020;44.78
01.09.2020;45.78
28.08.2020;45.1
27.08.2020;44.59
26.08.2020;45.79
25.08.2020;46.06
24.08.2020;44.18
21.08.2020;43.39
20.08.2020;44.41
19.08.2020;45.09
18.08.2020;45.17
17.08.2020;44.58
14.08.2020;44.7
13.08.2020;45
12.08.2020;44.95
11.08.2020;44.7
10.08.2020;44.49
07.08.2020;44.67
06.08.2020;45.64
05.08.2020;46.15
04.08.2020;44.33
03.08.2020;44.25
31.07.2020;43.57
30.07.2020;42.92
29.07.2020;44.34
28.07.2020;43.87
27.07.2020;43.25
24.07.2020;43.86
23.07.2020;44.45
22.07.2020;44.12
21.07.2020;45.41
20.07.2020;44.61
17.07.2020;45.13
16.07.2020;45.6
15.07.2020;45.36
14.07.2020;44.78
13.07.2020;44.98
10.07.2020;43.97
09.07.2020;43.42
08.07.2020;44.47
07.07.2020;44.62
06.07.2020;45.11
03.07.2020;44.72
02.07.2020;44.82
01.07.2020;44.42
30.06.2020;44.16
29.06.2020;43.77
26.06.2020;43.17
25.06.2020;43.43
24.06.2020;43.16
23.06.2020;46.17
22.06.2020;45.43
19.06.2020;45.39
18.06.2020;44.15
17.06.2020;42.22
16.06.2020;42.05
15.06.2020;40.49
12.06.2020;40.25
11.06.2020;39.88
10.06.2020;42.15
09.06.2020;41.72
08.06.2020;41.92
05.06.2020;42.79
04.06.2020;39.46
03.06.2020;39.39
02.06.2020;39.35
01.06.2020;37.64
29.05.2020;35.46
28.05.2020;35.05
27.05.2020;34.16
26.05.2020;34.52
22.05.2020;34.41
21.05.2020;35.78
20.05.2020;35.75
19.05.2020;33.45
18.05.2020;34.53
15.05.2020;30.62
14.05.2020;29.22
13.05.2020;28.9
12.05.2020;26.96
11.05.2020;26.18
07.05.2020;25.92
06.05.2020;24.06
05.05.2020;24.83
04.05.2020;19.69
01.05.2020;18.81
30.04.2020;18.78
29.04.2020;16.38
28.04.2020;13.82
27.04.2020;12.95
24.04.2020;14.55
23.04.2020;14.74
22.04.2020;12.22
21.04.2020;8.4
20.04.2020;15.07
17.04.2020;15.75
16.04.2020;14.38
15.04.2020;15.38
